article_id,full_name,sex,birth_year,city,state,country,continent,latitude,longitude,occupation,industry,domain,article_languages,page_views,average_views,historical_popularity_index,HPI
2708922,Enrique PeÃ±a Nieto,Male,1966,Atlacomulco,,Mexico,North America,19.7975,-99.87444,Politician,Government,Institutions,38,4730786,124494,18.8091,40.37957168
3385208,Goodluck Jonathan,Male,1957,Ogbia,,Nigeria,Africa,4.78333,6.33333,Politician,Government,Institutions,44,2079996,47273,18.8088,40.3782151
292202,Briana Banks,Female,1978,Munich,,Germany,Europe,48.13333,11.56667,Pornographic Actor,Media Personality,Public Figure,26,7229286,278049,18.8086,40.37731071
2026115,Terrence Howard,Male,1969,Chicago,IL,United States,North America,41.83694,-87.68472,Actor,Film And Theatre,Arts,28,6114125,218362,18.807,40.37007561
1226513,Pedro de la Rosa,Male,1971,Barcelona,,Spain,Europe,41.38333,2.18333,Racecar Driver,Individual Sports,Sports,38,1016399,26747,18.8046,40.35922295
36819,Laetitia Casta,Female,1978,Pont-Audemer,,France,Europe,49.355,0.51,Model,Media Personality,Public Figure,37,5015274,135548,18.8039,40.35605759
555681,Jimmy Floyd Hasselbaink,Male,1972,Paramaribo,,Suriname,Europe,5.86667,-55.16667,Soccer Player,Team Sports,Sports,31,1912833,61704,18.8038,40.3556054
1231268,Matthew Bellamy,Male,1978,Cambridge,,United Kingdom,Europe,52.205,0.119,Musician,Music,Arts,41,8299542,202428,18.8035,40.35424882
1161075,Alberto Tomba,Male,1966,Bologna,,Italy,Europe,44.5075,11.35139,Skier,Individual Sports,Sports,28,1205284,43046,18.7985,40.33163911
26182584,Fedor Emelianenko,Male,1976,Luhansk Oblast,,Ukraine,Europe,49.01,38.37139,Martial Arts,Individual Sports,Sports,35,20015675,571876,18.7961,40.32078646
3070038,Thomas Schaaf,Male,1961,Mannheim,,Germany,Europe,49.48889,8.46917,Coach,Team Sports,Sports,26,817282,31434,18.7945,40.31355135
306460,Michelle Rodriguez,Female,1978,San Antonio,TX,United States,North America,29.41667,-98.5,Actor,Film And Theatre,Arts,40,16419984,410500,18.7943,40.31264696
653621,Michael Johnson,Male,1967,Dallas,TX,United States,North America,32.77583,-96.79667,Athlete,Individual Sports,Sports,38,1280029,33685,18.7865,40.27737583
44205,Rosie O'Donnell,Female,1962,Long Island,NY,United States,North America,40.845,-73.28333,Actor,Film And Theatre,Arts,26,4671722,179682,18.7854,40.27240169
816211,Wesley Sneijder,Male,1984,Utrecht,,Netherlands,Europe,52.08333,5.11667,Soccer Player,Team Sports,Sports,58,12192831,210221,18.7851,40.27104511
2108274,Lena Headey,Female,1973,Hamilton,,Bermuda,North America,32.293,-64.782,Actor,Film And Theatre,Arts,28,12829272,458188,18.7831,40.26200123
261346,RZA,Male,1969,New York,NY,United States,North America,,,Musician,Music,Arts,26,2707383,104130,18.7792,40.24436566
939583,Amy Winehouse,Female,1983,London,,United Kingdom,Europe,51.6316,-0.1265,Musician,Music,Arts,78,46157347,591761,18.7768,40.23351301
821876,Rafael van der Vaart,Male,1983,Heemskerk,,Netherlands,Europe,52.51667,4.66667,Soccer Player,Team Sports,Sports,51,7377822,144663,18.7756,40.22808668
1098341,Moritz Bleibtreu,Male,1971,Munich,,Germany,Europe,48.13333,11.56667,Actor,Film And Theatre,Arts,26,2638735,101490,18.7744,40.22266035
578206,Edwin Moses,Male,1955,Dayton,OH,United States,North America,39.75944,-84.19167,Athlete,Individual Sports,Sports,26,690312,26550,18.7727,40.21497305
7837715,Almaz Atambayev,Male,1956,Arashan,,Kyrgyzstan,Asia,,,Politician,Government,Institutions,35,259621,7418,18.7712,40.20819014
900572,Jared Padalecki,Male,1982,San Antonio,TX,United States,North America,29.41667,-98.5,Actor,Film And Theatre,Arts,34,11871411,349159,18.7692,40.19914626
350387,Debra Messing,Female,1968,New York,NY,United States,North America,40.69278,-73.99028,Actor,Film And Theatre,Arts,31,4538443,146401,18.7685,40.1959809
578152,Paul Wight,Male,1972,Aiken,SC,United States,North America,33.54944,-81.72056,Wrestler,Individual Sports,Sports,33,6953221,210704,18.7674,40.19100676
1361048,Rufus Sewell,Male,1967,Twickenham,,United Kingdom,Europe,51.4486,-0.3369,Actor,Film And Theatre,Arts,26,3839711,147681,18.7673,40.19055457
377264,Prachanda,Male,1954,Dhikur Pokhari,,Nepal,Asia,28.28,83.85,Politician,Government,Institutions,29,570158,19661,18.7655,40.18241508
1756817,Rodrigo Santoro,Male,1975,PetrÃ³polis,,Brazil,South America,-22.505,-43.17889,Actor,Film And Theatre,Arts,28,5339883,190710,18.7639,40.17517997
652931,Omar Epps,Male,1973,New York,NY,United States,North America,40.69278,-73.99028,Actor,Film And Theatre,Arts,27,4902204,181563,18.7628,40.17020584
1413814,Tom DeLonge,Male,1975,San Diego,CA,United States,North America,32.97,-117.03861,Musician,Music,Arts,31,5780605,186471,18.7583,40.14985711
43356,Tiger Woods,Male,1975,Los Angeles,CA,United States,North America,33.81833,-118.03917,Golfer,Individual Sports,Sports,56,20276204,362075,18.7543,40.13176934
1031258,Evangeline Lilly,Female,1979,Fort Saskatchewan,,Canada,North America,53.71278,-113.21333,Actor,Film And Theatre,Arts,52,9862816,189670,18.7535,40.12815179
1470456,Faure GnassingbÃ©,Male,1966,Afagnan,,Togo,Africa,,,Politician,Government,Institutions,36,386501,10736,18.7519,40.12091669
224484,Claire Danes,Female,1979,New York,NY,United States,North America,40.7127,-74.0059,Actor,Film And Theatre,Arts,44,15441985,350954,18.7501,40.11277719
21487008,M.I.A.,Female,1975,Hounslow,,United Kingdom,Europe,51.4668,-0.3507,Singer,Music,Arts,36,3222176,89505,18.7466,40.0969504
302511,Wyclef Jean,Male,1969,Croix-des-Bouquets,,Haiti,North America,18.57611,-72.22694,Singer,Music,Arts,36,5897999,163833,18.7465,40.09649821
299696,Mikhail Khodorkovsky,Male,1963,Moscow,,Russia,Europe,55.75,37.61667,Businessperson,Business,Business & Law,33,2661569,80654,18.7452,40.09061969
4629012,Karim Benzema,Male,1987,Lyon,,France,Europe,45.76,4.84,Soccer Player,Team Sports,Sports,59,11606041,196713,18.7452,40.09061969
2964059,Sam Worthington,Male,1976,Godalming,,United Kingdom,Europe,51.185,-0.61,Actor,Film And Theatre,Arts,49,14470524,295317,18.744,40.08519336
2318278,Johnny Galecki,Male,1975,Bree,,Belgium,Europe,,,Actor,Film And Theatre,Arts,27,18581540,688205,18.7421,40.07660167
755582,Gary Neville,Male,1975,Bury,,United Kingdom,Europe,53.593,-2.298,Soccer Player,Team Sports,Sports,51,3778849,74095,18.7418,40.07524509
661919,Javier Sotomayor,Male,1967,Limonar,,Cuba,North America,22.95611,-81.40861,Athlete,Individual Sports,Sports,32,1133179,35412,18.7386,40.06077488
392422,Bharrat Jagdeo,Male,1964,Unity Village,,Guyana,South America,,,Politician,Government,Institutions,32,436565,13643,18.7381,40.05851391
166777,Brittany Murphy,Female,1977,Atlanta,GA,United States,North America,33.755,-84.39,Actor,Film And Theatre,Arts,49,31729934,647550,18.738,40.05806172
26903103,AntÃ³n Lamazares,Male,1954,Pontevedra,,Spain,Europe,40.43333,-3.7,Painter,Fine Arts,Arts,26,57826,2224,18.7372,40.05444416
538605,Edward Furlong,Male,1977,Los Angeles,CA,United States,North America,34.17083,-118.25,Actor,Film And Theatre,Arts,27,8061949,298591,18.7371,40.05399197
384286,Alain Robert,Male,1962,Digoin,,France,Europe,46.4828,3.9814,Mountaineer,Individual Sports,Sports,26,1634831,62878,18.7347,40.04313931
11771355,Robert Lefkowitz,Male,1943,New York,NY,United States,North America,40.8373,-73.886,Physician,Medicine,Science & Technology,37,284743,7696,18.7321,40.03138227
4014486,Diego Milito,Male,1979,Buenos Aires,,Argentina,South America,-34.7,-58.28333,Soccer Player,Team Sports,Sports,46,6427541,139729,18.7311,40.02686033
3147441,Ã‰ric Abidal,Male,1979,Lyon,,France,Europe,45.76,4.84,Soccer Player,Team Sports,Sports,48,5097363,106195,18.7275,40.01058134
628232,Park Ji-Sung,Male,1981,Goheung County,,South Korea,Asia,,,Soccer Player,Team Sports,Sports,51,7085550,138932,18.7246,39.99746771
458428,"Freddie Prinze, Jr.",Male,1976,Los Angeles,CA,United States,North America,34.05,-118.25,Actor,Film And Theatre,Arts,27,1982165,73414,18.7228,39.98932822
693482,David C. Jewitt,Male,1958,Other,,United Kingdom,Europe,51.50722,-0.1275,Astronomer,Natural Sciences,Science & Technology,27,103169,3821,18.7226,39.98842383
13060731,Gerard Way,Male,1977,Summit,NJ,United States,North America,40.71562,-74.36468,Singer,Music,Arts,33,6810955,206393,18.722,39.98571067
1382124,Ariel Ortega,Male,1974,Libertador General San MartÃ­n,,Argentina,South America,-23.8,-64.78333,Soccer Player,Team Sports,Sports,27,2288067,84743,18.7208,39.98028434
621503,Michael BublÃ©,Male,1975,Burnaby,,Canada,North America,49.26667,-122.96667,Singer,Music,Arts,41,16810260,410006,18.7181,39.9680751
1460156,Sylvain Wiltord,Male,1974,Neuilly-sur-Marne,,France,Europe,48.85,2.5333,Soccer Player,Team Sports,Sports,32,1656160,51755,18.711,39.93596932
392406,Yahya Jammeh,Male,1965,Kanilai,,Gambia,Africa,13.18333,-16.01667,Politician,Government,Institutions,39,674248,17288,18.7108,39.93506494
7253972,Å½eljko KomÅ¡iÄ‡,Male,1964,Sarajevo,,Bosnia And Herzegovina,Europe,43.86667,18.41667,Politician,Government,Institutions,26,339352,13052,18.7081,39.9228557
1886415,Mark van Bommel,Male,1977,Maasbracht,,Netherlands,Europe,51.15,5.88333,Soccer Player,Team Sports,Sports,45,3931504,87367,18.7063,39.9147162
3773365,Sarah Wayne Callies,Female,1977,Chicago,IL,United States,North America,41.80806,-87.87333,Actor,Film And Theatre,Arts,39,6988235,179186,18.701,39.89074992
15130811,Massimiliano Allegri,Male,1967,Livorno,,Italy,Europe,43.55,10.31667,Coach,Team Sports,Sports,29,1747469,60258,18.6978,39.87627971
2289856,Elizabeth Banks,Female,1974,Pittsfield,MA,United States,North America,42.45,-73.25,Actor,Film And Theatre,Arts,33,14112584,427654,18.6952,39.86452266
327835,Adrian Mutu,Male,1979,CÄƒlineÅŸti,,Romania,Europe,,,Soccer Player,Team Sports,Sports,36,4218649,117185,18.69,39.84100857
365964,Mandy Moore,Female,1984,Nashua,NH,United States,North America,42.7575,-71.46444,Singer,Music,Arts,41,16301619,397600,18.6875,39.82970372
345255,RÃ¼ÅŸtÃ¼ ReÃ§ber,Male,1973,Antalya,,Turkey,Asia,36.9,30.68333,Soccer Player,Team Sports,Sports,36,2073684,57602,18.6862,39.8238252
1075887,John Key,Male,1961,Auckland,,New Zealand,Oceania,-36.84056,174.74,Politician,Government,Institutions,50,1340232,26805,18.6829,39.8089028
184860,Norah Jones,Female,1979,New York,NY,United States,North America,40.69278,-73.99028,Musician,Music,Arts,48,12479319,259986,18.6807,39.79895453
147063,Richard Simmons,Male,1948,New Orleans,LA,United States,North America,29.95,-90.06667,Actor,Film And Theatre,Arts,28,3763352,134405,18.6806,39.79850233
287316,Kristanna Loken,Female,1979,Ghent,NY,United States,North America,42.32917,-73.61556,Actor,Film And Theatre,Arts,34,5658198,166418,18.6799,39.79533698
402850,Kajol,Female,1974,Mumbai,,India,Asia,18.975,72.82583,Actor,Film And Theatre,Arts,40,9776538,244413,18.6749,39.77272727
564161,Mark Webber,Male,1976,Queanbeyan,,Australia,Oceania,-35.35333,149.23417,Racecar Driver,Individual Sports,Sports,47,3978223,84643,18.6721,39.76006584
3146997,GrÃ©gory Coupet,Male,1972,Le Puy-en-Velay,,France,Europe,45.0442,3.8858,Soccer Player,Team Sports,Sports,31,1214942,39192,18.6689,39.74559563
1186218,Tite Kubo,Male,1977,Fuchu,,Japan,Asia,34.4,132.5,Comic Artist,Design,Arts,28,2806714,100240,18.6682,39.74243027
1186287,Steve Zahn,Male,1967,Marshall,MN,United States,North America,44.44694,-95.78833,Actor,Film And Theatre,Arts,29,3803956,131171,18.6591,39.70128061
235888,Jon Stewart,Male,1962,New York,NY,United States,North America,40.7127,-74.0059,Presenter,Media Personality,Public Figure,39,8041685,206197,18.6571,39.69223673
12230,Gary Coleman,Male,1968,Zion,IL,United States,North America,42.45322,-87.84022,Actor,Film And Theatre,Arts,29,11012150,379729,18.6548,39.68183627
13004078,Randy Pausch,Male,1960,Baltimore,MD,United States,North America,39.28333,-76.61667,Computer Scientist,Computer Science,Science & Technology,26,4564097,175542,18.6506,39.66284412
3421751,Venki Ramakrishnan,Male,1952,Chidambaram,,India,Asia,,,Chemist,Natural Sciences,Science & Technology,42,851978,20285,18.6488,39.65470463
4119832,Kisan Baburao Hazare,Male,1937,Bhingar,,India,Asia,19.09903,74.77334,Social Activist,Activism,Public Figure,39,4370163,112055,18.6487,39.65425243
219361,ChloÃ« Sevigny,Female,1974,Springfield,MA,United States,North America,42.11241,-72.54746,Actor,Film And Theatre,Arts,28,8559979,305714,18.6477,39.64973049
1672146,David Tennant,Male,1971,Bathgate,,United Kingdom,Europe,55.90236,-3.6431,Actor,Film And Theatre,Arts,34,12910464,379720,18.6459,39.641591
1031818,Petr ÄŒech,Male,1982,Pilsen,,Czech Republic,Europe,49.7475,13.3775,Soccer Player,Team Sports,Sports,56,7237347,129238,18.6441,39.63345151
1296559,Gilberto Silva,Male,1976,Lagoa da Prata,,Brazil,South America,-20.01667,-45.53333,Soccer Player,Team Sports,Sports,40,2308030,57701,18.6437,39.63164273
689839,Casey Affleck,Male,1975,Falmouth,MA,United States,North America,41.55139,-70.61528,Actor,Film And Theatre,Arts,30,7497007,249900,18.6433,39.62983395
6967012,Seth Green,Male,1974,Overbrook Park,PA,United States,North America,39.97702,-75.26544,Actor,Film And Theatre,Arts,28,10450486,373232,18.6391,39.6108418
1473688,Borut Pahor,Male,1963,Postojna,,Slovenia,Europe,45.77586,14.21366,Politician,Government,Institutions,45,533841,11863,18.6365,39.59908476
209066,Reba McEntire,Female,1955,McAlester,OK,United States,North America,34.93306,-95.76639,Singer,Music,Arts,28,4986789,178100,18.6342,39.5886843
13994263,Flo Rida,Male,1979,Carol City,FL,United States,North America,25.94222,-80.27,Singer,Music,Arts,37,13177552,356150,18.6336,39.58597113
194455,Ole Gunnar SolskjÃ¦r,Male,1973,Kristiansund,,Norway,Europe,63.11028,7.72778,Soccer Player,Team Sports,Sports,37,3048106,82381,18.6323,39.58009261
849357,Mateja KeÅ¾man,Male,1979,Zemun,,Serbia,Europe,44.85,20.4,Soccer Player,Team Sports,Sports,36,2503184,69533,18.6304,39.57150092
166163,John Edwards,Male,1953,Seneca,SC,United States,North America,34.68417,-82.95583,Politician,Government,Institutions,34,4773370,140393,18.6221,39.53396882
842186,Said Aouita,Male,1959,Kenitra,,Morocco,Africa,34.25,-6.58333,Athlete,Individual Sports,Sports,26,321507,12366,18.622,39.53351662
1735732,Jaume Bartumeu,Male,1954,Andorra la Vella,,Andorra,Europe,42.5,1.5,Politician,Government,Institutions,27,136542,5057,18.6187,39.51859422
751310,Ashley Cole,Male,1980,Stepney,,United Kingdom,Europe,51.5152,-0.0462,Soccer Player,Team Sports,Sports,54,6907099,127909,18.6174,39.5127157
2400008,Sam Harris,Male,1967,Los Angeles,CA,United States,North America,34.05,-118.25,Biologist,Natural Sciences,Science & Technology,29,395182,13627,18.6153,39.50321962
1491798,Gerard PiquÃ©,Male,1987,Barcelona,,Spain,Europe,41.38333,2.18333,Soccer Player,Team Sports,Sports,57,14972669,262678,18.6145,39.49960207
241230,Ian Wright,Male,1963,Woolwich,,United Kingdom,Europe,51.4961,0.0681,Soccer Player,Team Sports,Sports,27,2198951,81443,18.6121,39.48874941
1578699,Jafar Panahi,Male,1960,Mianeh,,Iran,Asia,37.42111,47.715,Film Director,Film And Theatre,Arts,31,674843,21769,18.6105,39.48151431
1253093,Paz Vega,Female,1976,Seville,,Spain,Europe,37.37722,-5.98694,Actor,Film And Theatre,Arts,30,3934837,131161,18.6098,39.47834895
891112,Rhys Ifans,Male,1967,Haverfordwest,,United Kingdom,Europe,51.8,-4.97,Actor,Film And Theatre,Arts,27,5570437,206312,18.6087,39.47337481
2020256,Shyla Stylez,Female,1982,Armstrong,,Canada,North America,,,Pornographic Actor,Media Personality,Public Figure,27,8477702,313989,18.6046,39.45483486
407748,Vanessa-Mae,Female,1978,Singapore,,Singapore,Asia,1.3,103.8,Musician,Music,Arts,34,2914400,85718,18.6024,39.44488659
3960228,Massimo Oddo,Male,1976,CittÃ  Sant'Angelo,,Italy,Europe,42.51667,14.05,Soccer Player,Team Sports,Sports,37,1560726,42182,18.5988,39.4286076
1102633,Gabriel Heinze,Male,1978,Crespo,,Argentina,South America,-32.03333,-60.31667,Soccer Player,Team Sports,Sports,42,2898231,69006,18.5965,39.41820714
145534,Brad Delson,Male,1977,Los Angeles,CA,United States,North America,34.14306,-118.73694,Musician,Music,Arts,39,2985711,76557,18.5921,39.3983106
21222169,James McAvoy,Male,1979,Port Glasgow,,United Kingdom,Europe,55.94,-4.69,Actor,Film And Theatre,Arts,39,14339443,367678,18.5884,39.38157942
1116983,EiÃ°ur GuÃ°johnsen,Male,1978,Reykjavik,,Iceland,Europe,64.13333,-21.93333,Soccer Player,Team Sports,Sports,41,3223227,78615,18.5871,39.3757009
27005455,Bruno Mars,Male,1985,Honolulu,HI,United States,North America,21.3,-157.81667,Singer,Music,Arts,53,38317635,722974,18.5848,39.36530044
1001231,Peter Crouch,Male,1981,Macclesfield,,United Kingdom,Europe,53.2581,-2.1274,Soccer Player,Team Sports,Sports,44,6056254,137642,18.5846,39.36439605
35094181,Nicolae Timofti,Male,1948,CiutuleÅŸti,,Moldova,Europe,,,Politician,Government,Institutions,31,190613,6149,18.5845,39.36394386
2897275,Roberto Abbondanzieri,Male,1972,Bouquet,,Argentina,South America,-32.41667,-61.9,Soccer Player,Team Sports,Sports,28,951849,33995,18.5825,39.35489997
652663,Rufus Wainwright,Male,1973,Rhinebeck,NY,United States,North America,41.9275,-73.90889,Musician,Music,Arts,38,4211879,110839,18.5809,39.34766487
2095536,Jesse Spencer,Male,1979,Melbourne,,Australia,Oceania,-37.81361,144.96306,Actor,Film And Theatre,Arts,30,6339458,211315,18.58,39.34359512
363250,Toni Collette,Female,1972,Blacktown,,Australia,Oceania,-33.771,150.9063,Actor,Film And Theatre,Arts,27,4435110,164263,18.5783,39.33590782
9257001,James Gandolfini,Male,1961,Westwood,NJ,United States,North America,40.98903,-74.03187,Actor,Film And Theatre,Arts,29,8252384,284565,18.5735,39.31420251
1035403,Damian Marley,Male,1978,Kingston,,Jamaica,North America,17.98333,-76.8,Musician,Music,Arts,26,8121872,312380,18.5725,39.30968057
870119,Fatih AkÄ±n,Male,1973,Hamburg,,Germany,Europe,53.56528,10.00139,Film Director,Film And Theatre,Arts,26,1866782,71799,18.5713,39.30425424
7159144,Michael Sata,Male,1937,Mpika,,Zambia,Africa,-11.85833,31.43333,Politician,Government,Institutions,27,323040,11964,18.5709,39.30244547
168314,DMX,Male,1970,New York,NY,United States,North America,40.91417,-73.83056,Singer,Music,Arts,31,2033988,65613,18.5687,39.2924972
462070,Rhona Mitra,Female,1975,London,,United Kingdom,Europe,51.5172,-0.173,Actor,Film And Theatre,Arts,27,7115854,263550,18.567,39.2848099
647274,Nick Heidfeld,Male,1977,MÃ¶nchengladbach,,Germany,Europe,51.2,6.43333,Racecar Driver,Individual Sports,Sports,42,1647938,39237,18.566,39.28028796
1172503,Djibril CissÃ©,Male,1981,Arles,,France,Europe,43.6767,4.6278,Soccer Player,Team Sports,Sports,39,6457407,165575,18.5655,39.27802699
1091334,Sienna Miller,Female,1981,New York,NY,United States,North America,40.7127,-74.0059,Actor,Film And Theatre,Arts,38,11996348,315693,18.5638,39.27033969
273489,Phil Selway,Male,1967,Abingdon,,United Kingdom,Europe,51.667,-1.283,Musician,Music,Arts,28,359079,12824,18.5623,39.26355678
3532317,Nemanja VidiÄ‡,Male,1981,UÅ¾ice,,Serbia,Europe,43.85,19.85,Soccer Player,Team Sports,Sports,51,4597325,90144,18.561,39.25767825
548212,Jenson Button,Male,1980,Frome,,United Kingdom,Europe,51.2279,-2.3215,Racecar Driver,Individual Sports,Sports,59,5963971,101084,18.5598,39.25225193
144010,Ja Rule,Male,1976,New York,NY,United States,North America,40.75,-73.86667,Singer,Music,Arts,26,7880215,303085,18.5574,39.24139927
233203,Dana International,Female,1972,Israel,,Israel,Asia,32.06667,34.8,Singer,Music,Arts,36,1994080,55391,18.5567,39.23823391
125209,"Prince Edward, Earl of Wessex",Male,1964,London,,United Kingdom,Europe,51.501,-0.1416,Nobleman,Government,Institutions,35,959078,27402,18.5566,39.23778172
1535704,Chris Evans,Male,1981,Sudbury,MA,United States,North America,42.38333,-71.41667,Actor,Film And Theatre,Arts,44,5891160,133890,18.5536,39.2242159
262464,Jamie Oliver,Male,1975,Clavering,,United Kingdom,Europe,51.965,0.145,Chef,Media Personality,Public Figure,34,7081988,208294,18.5525,39.21924176
772719,Ricardo Carvalho,Male,1978,"Amarante, Portugal",,Portugal,Europe,41.26667,-8.06667,Soccer Player,Team Sports,Sports,51,4213982,82627,18.5511,39.21291104
35991820,TomÃ¡Å¡ RosickÃ½,Male,1980,Prague,,Czech Republic,Europe,50.08333,14.41667,Soccer Player,Team Sports,Sports,49,3366507,68704,18.5472,39.19527548
2295378,Dejan StankoviÄ‡,Male,1978,Belgrade,,Serbia,Europe,44.81667,20.46667,Soccer Player,Team Sports,Sports,39,2653227,68031,18.5461,39.19030134
20487,Mohamed Atta,Male,1968,Kafr Elsheikh,,Egypt,Africa,31.11167,30.94583,Extremist,Outlaws,Public Figure,29,3177577,109572,18.5455,39.18758818
1082339,Pablo Aimar,Male,1979,RÃ­o Cuarto,,Argentina,South America,-33.13333,-64.35,Soccer Player,Team Sports,Sports,32,3412292,106634,18.5451,39.1857794
4878938,Noa,Female,1969,Tel Aviv,,Israel,Asia,32.01667,34.75,Singer,Music,Arts,26,721081,27734,18.5451,39.1857794
98607,Kristin Kreuk,Female,1982,Vancouver,,Canada,North America,49.25,-123.1,Actor,Film And Theatre,Arts,34,10587453,311396,18.544,39.18080527
705401,Tank Man,Male,1970,Other,,China,Asia,,,Social Activist,Activism,Public Figure,31,4890258,157750,18.5405,39.16497848
4087894,Tsai Ing-wen,Female,1956,Pingtung County,,Taiwan,Asia,,,Politician,Government,Institutions,32,783564,24486,18.5397,39.16136092
4513237,Chris Pine,Male,1980,Los Angeles,CA,United States,North America,34.05,-118.25,Actor,Film And Theatre,Arts,109,11891148,109093,18.5375,39.15141265
240989,Yao Ming,Male,1980,Shanghai,,China,Asia,31.2,121.5,Basketball Player,Team Sports,Sports,38,13308768,350231,18.5365,39.14689071
481634,Cillian Murphy,Male,1976,Cork,,Ireland,Europe,51.87639,-8.43583,Actor,Film And Theatre,Arts,38,10293616,270885,18.5354,39.14191658
1771982,Jordi Cruyff,Male,1974,Amsterdam,,Netherlands,Europe,52.36667,4.9,Soccer Player,Team Sports,Sports,28,1736133,62005,18.535,39.1401078
23819805,Janeane Garofalo,Female,1964,Boston,NJ,United States,North America,41.05274,-74.75479,Actor,Film And Theatre,Arts,27,4220862,156328,18.5333,39.1324205
34351,Yeardley Smith,Female,1964,Paris,,France,Europe,48.8567,2.3508,Actor,Film And Theatre,Arts,27,1968924,72923,18.5323,39.12789856
3567801,Miguel Ãngel Nadal,Male,1966,Manacor,,Spain,Europe,39.56667,3.2,Soccer Player,Team Sports,Sports,27,845003,31296,18.5319,39.12608979
1399716,JÃºlio CÃ©sar Soares EspÃ­ndola,Male,1979,Rio de Janeiro,,Brazil,South America,-22.78583,-43.31194,Soccer Player,Team Sports,Sports,43,4888706,113691,18.5311,39.12247224
52469,Stephen Wolfram,Male,1959,London,,United Kingdom,Europe,51.50722,-0.1275,Computer Scientist,Computer Science,Science & Technology,28,1285708,45918,18.5298,39.11659371
459891,Reggie Miller,Male,1965,Los Angeles,CA,United States,North America,33.94806,-117.39611,Basketball Player,Team Sports,Sports,31,4053234,130749,18.5295,39.11523713
1257534,Claudio LÃ³pez,Male,1974,RÃ­o Tercero,,Argentina,South America,-32.18333,-64.1,Soccer Player,Team Sports,Sports,27,815093,30189,18.5288,39.11207177
467668,Satoshi Tajiri,Male,1965,Setagaya,,Japan,Asia,35.64657,139.65325,Game Designer,Design,Arts,28,2910126,103933,18.527,39.10393228
545253,Rick Perry,Male,1950,Paint Creek,TX,United States,North America,33.06278,-99.67278,Politician,Government,Institutions,34,4698827,138201,18.5267,39.1025757
291520,Mischa Barton,Female,1986,Hammersmith,,United Kingdom,Europe,51.4928,-0.2229,Actor,Film And Theatre,Arts,34,11211183,329741,18.5229,39.08539232
4764846,Usain Bolt,Male,1986,Sherwood Content,,Jamaica,North America,18.39056,-77.63028,Athlete,Individual Sports,Sports,85,27968614,329043,18.5226,39.08403574
7153227,JosÃ© Manuel Pinto Colorado,Male,1975,El Puerto de Santa MarÃ­a,,Spain,Europe,36.6,-6.21667,Soccer Player,Team Sports,Sports,39,2290286,58725,18.5203,39.07363528
22048328,Robin van Persie,Male,1983,Rotterdam,,Netherlands,Europe,51.91667,4.5,Soccer Player,Team Sports,Sports,57,14966195,262565,18.52,39.0722787
2409374,Adela Noriega,Female,1969,Mexico City,,Mexico,North America,19.43333,-99.13333,Actor,Film And Theatre,Arts,28,2244239,80151,18.5135,39.04288608
696123,Sean Hayes,Male,1970,Chicago,IL,United States,North America,41.83694,-87.68472,Actor,Film And Theatre,Arts,33,808460,24499,18.5129,39.04017292
806352,Alexander Khalifman,Male,1966,Saint Petersburg,,Russia,Europe,59.95,30.3,Chessmaster,Individual Sports,Sports,35,197007,5629,18.5127,39.03926853
2115080,Sergey Stanishev,Male,1966,Kherson,,Ukraine,Europe,46.63333,32.58333,Politician,Government,Institutions,36,425956,11832,18.5089,39.02208516
26265,Robin Wright,Female,1966,Dallas,TX,United States,North America,32.77583,-96.79667,Actor,Film And Theatre,Arts,31,4099175,132231,18.507,39.01349347
1889410,Michelle Monaghan,Female,1976,Winthrop,IA,United States,North America,42.4725,-91.73583,Actor,Film And Theatre,Arts,29,7279155,251005,18.5061,39.00942372
568109,Parker Posey,Female,1968,Baltimore,MD,United States,North America,39.28333,-76.61667,Actor,Film And Theatre,Arts,34,3585129,105445,18.5036,38.99811887
807472,Carlos Gamarra,Male,1971,YpacaraÃ­,,Paraguay,South America,-25.38333,-57.26667,Soccer Player,Team Sports,Sports,28,543912,19425,18.4926,38.94837753
1059950,Alexi Laiho,Male,1979,Espoo,,Finland,Europe,60.20556,24.65556,Musician,Music,Arts,30,3339403,111313,18.4917,38.94430778
98258,"Haakon, Crown Prince of Norway",Male,1973,Rikshospitalet,,Norway,Europe,59.9476,10.7146,Nobleman,Government,Institutions,30,892000,29733,18.4915,38.94340339
647263,Felipe Massa,Male,1981,SÃ£o Paulo,,Brazil,South America,-23.55,-46.63333,Racecar Driver,Individual Sports,Sports,57,3902306,68462,18.4904,38.93842926
1543567,Juan Pablo SorÃ­n,Male,1976,Buenos Aires,,Argentina,South America,-34.60333,-58.38167,Soccer Player,Team Sports,Sports,32,1193847,37308,18.4899,38.93616829
412054,"Sebastian Coe, Baron Coe",Male,1956,Hammersmith,,United Kingdom,Europe,51.4928,-0.2229,Athlete,Individual Sports,Sports,37,2400280,64872,18.4861,38.91898491
287161,Brian Cowen,Male,1960,Tullamore,,Ireland,Europe,53.2667,-7.5,Politician,Government,Institutions,43,940595,21874,18.4857,38.91717614
365193,Trey Parker,Male,1969,Denver,CO,United States,North America,39.76185,-104.88111,Film Director,Film And Theatre,Arts,31,7146708,230539,18.4833,38.90632348
25596857,Francesc Vilanova,Male,1969,Bellcaire d'EmpordÃ ,,Spain,Europe,42.08083,3.09611,Coach,Team Sports,Sports,36,2514747,69854,18.4823,38.90180154
